transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,category,payment_method,customer_segment,merchant_name,city
2455,10391,11-10-2025,1867.26,Debit,Utilities,Credit Card,Retail,"Bahri, Buch and Rattan",Delhi
1392,10439,11-10-2025,830.74,Credit,Shopping,UPI,Retail,Buch-Sehgal,Chennai
5945,10314,11-10-2025,29071.47,Debit,Travel,Credit Card,Premium,Kannan and Sons,Bangalore
8606,10023,11-10-2025,22176.94,Debit,Electronics,Credit Card,Retail,Sharma LLC,Hyderabad
3741,10413,11-10-2025,68257.36,Debit,Electronics,UPI,Premium,Patil LLC,Mumbai
222,10270,11-10-2025,746.72,Debit,Food,Debit Card,Premium,"Srinivas, Saran and Sunder",Hyderabad
3450,10125,11-10-2025,1273.55,Debit,Healthcare,Credit Card,Retail,Sehgal Group,Mumbai
7949,10080,12-10-2025,2816.16,Debit,Utilities,Credit Card,Retail,Nadkarni-Mohan,Pune
1557,10222,12-10-2025,23398.06,Debit,Healthcare,Credit Card,Corporate,Merchant Group,Pune
364,10164,12-10-2025,2955.28,Debit,Shopping,Debit Card,Retail,"Devan, Trivedi and Nath",Hyderabad
5118,10355,12-10-2025,437.41,Debit,Food,Credit Card,Retail,"Luthra, Sura and Misra",Hyderabad
1480,10324,12-10-2025,35208.62,Credit,Electronics,Net Banking,Premium,Kapoor-Karan,Pune
7442,10070,12-10-2025,867.04,Debit,Entertainment,Debit Card,Premium,"Bala, Shan and Hari",Delhi
6193,10119,12-10-2025,971.88,Debit,Food,Net Banking,Premium,"Modi, Dash and Agarwal",Chennai
3895,10078,12-10-2025,1530.12,Debit,Food,UPI,Corporate,Rao Inc,Chennai
3734,10058,12-10-2025,27568.31,Debit,Travel,UPI,Corporate,"Dasgupta, Parsa and Balasubramanian",Kolkata
484,10154,12-10-2025,13296.05,Debit,Travel,Credit Card,Retail,Chacko Ltd,Delhi
7653,10439,12-10-2025,856.51,Credit,Entertainment,Credit Card,Premium,Ganesan-Nazareth,Bangalore
2137,10011,12-10-2025,155.58,Debit,Food,UPI,Retail,Goyal-Rajagopalan,Hyderabad
492,10246,12-10-2025,2594.49,Debit,Entertainment,Debit Card,Retail,Bhatt-Nanda,Chennai
2279,10177,12-10-2025,32802.89,Debit,Electronics,UPI,Retail,Ghosh Inc,Kolkata
4481,10340,12-10-2025,3066.4,Debit,Shopping,UPI,Corporate,"Dugal, Lanka and Chakrabarti",Hyderabad
2326,10338,12-10-2025,9584.31,Debit,Entertainment,UPI,Corporate,Mandal and Sons,Bangalore
1267,10045,12-10-2025,3399.33,Debit,Shopping,Net Banking,Premium,"Dua, Bahl and Sule",Kolkata
6163,10112,12-10-2025,14701.91,Debit,Electronics,UPI,Retail,"Rajagopalan, Goda and Sami",Chennai
7076,10318,12-10-2025,7930.88,Debit,Travel,Debit Card,Premium,Bath-Shan,Kolkata
6164,10163,12-10-2025,2516.3,Debit,Entertainment,Credit Card,Premium,"Mutti, Sem and Balasubramanian",Kolkata
4285,10320,12-10-2025,28961.21,Debit,Electronics,Credit Card,Retail,"Mangat, Mutti and Kapadia",Mumbai
486,10401,12-10-2025,4555.21,Debit,Shopping,Debit Card,Retail,Raju Ltd,Bangalore
335,10394,12-10-2025,636.31,Debit,Utilities,Net Banking,Premium,Raval-Dutta,Chennai
6304,10105,12-10-2025,3600.53,Debit,Utilities,Credit Card,Premium,"Tella, Pandey and Saini",Delhi
9107,10197,12-10-2025,11511.98,Debit,Travel,Credit Card,Corporate,"Pillay, Kibe and Sodhi",Hyderabad
4528,10325,12-10-2025,2765.21,Debit,Utilities,Credit Card,Retail,"Verma, Bhatia and Nadkarni",Mumbai
704,10212,12-10-2025,291.14,Debit,Food,Net Banking,Premium,Bail and Sons,Bangalore
4823,10108,12-10-2025,8786.97,Debit,Travel,Credit Card,Retail,Hegde-Nadkarni,Hyderabad
13,10084,12-10-2025,2547.6,Credit,Utilities,Credit Card,Retail,Mani-Bali,Hyderabad
3241,10119,12-10-2025,9793.11,Debit,Healthcare,UPI,Premium,"Rastogi, Varty and Jha",Hyderabad
807,10225,12-10-2025,2822.79,Debit,Utilities,Credit Card,Retail,Desai Inc,Hyderabad
6652,10355,12-10-2025,43654.76,Debit,Electronics,UPI,Retail,Salvi and Sons,Hyderabad
2918,10194,12-10-2025,4317.91,Debit,Shopping,Debit Card,Retail,Shan-Sankaran,Chennai
4849,10335,12-10-2025,15743.29,Debit,Travel,Net Banking,Retail,"Khatri, Loke and Rama",Pune
7589,10369,12-10-2025,11393.52,Debit,Travel,Credit Card,Retail,"Cheema, Shah and Prabhakar",Delhi
8390,10124,12-10-2025,543.53,Debit,Utilities,Debit Card,Retail,"Saxena, Shan and Raman",Hyderabad
8679,10369,12-10-2025,2274.78,Debit,Entertainment,Net Banking,Retail,Gole-Narain,Pune
7987,10320,12-10-2025,4800.94,Debit,Entertainment,Credit Card,Premium,Ray-Warrior,Mumbai
9254,10088,12-10-2025,1425.37,Debit,Entertainment,Debit Card,Retail,Cheema Ltd,Delhi
6018,10314,12-10-2025,8430.27,Debit,Healthcare,UPI,Retail,Loke-Sodhi,Kolkata
6875,10143,12-10-2025,12910.92,Debit,Healthcare,UPI,Retail,"Sha, Iyengar and Minhas",Delhi
5861,10072,12-10-2025,1984.96,Credit,Entertainment,Debit Card,Retail,"Aggarwal, Ramachandran and Karnik",Delhi
3578,10376,13-10-2025,442.57,Debit,Food,Debit Card,Retail,Hora Inc,Bangalore
230,10111,13-10-2025,2004.07,Debit,Utilities,UPI,Retail,"Karan, Bhakta and Sachdev",Pune
9257,10006,13-10-2025,953.93,Debit,Utilities,UPI,Retail,Bassi-Chawla,Mumbai
426,10345,13-10-2025,8468.17,Debit,Healthcare,UPI,Retail,"Guha, Swaminathan and Narula",Chennai
1756,10076,13-10-2025,6160.38,Debit,Utilities,Debit Card,Corporate,Sandal-Radhakrishnan,Mumbai
3223,10083,13-10-2025,913.73,Debit,Entertainment,Debit Card,Premium,"Bakshi, Sami and Sharaf",Bangalore
1548,10099,13-10-2025,727.74,Debit,Food,Debit Card,Premium,"Walia, Dugar and Grover",Delhi
6135,10135,13-10-2025,761.42,Debit,Healthcare,UPI,Retail,"Kunda, Ramesh and Bal",Delhi
6312,10354,13-10-2025,4288.72,Debit,Shopping,Credit Card,Premium,Bansal-Bir,Chennai
3667,10142,13-10-2025,42763.12,Debit,Travel,UPI,Corporate,Mitra-Kar,Mumbai
824,10431,13-10-2025,13750.55,Debit,Travel,Credit Card,Premium,"Kade, Zacharia and Narang",Bangalore
8173,10368,13-10-2025,7552.68,Debit,Healthcare,Net Banking,Retail,Dua Group,Hyderabad
5818,10434,13-10-2025,2448.84,Debit,Entertainment,Debit Card,Retail,"Chada, Lalla and Chakraborty",Kolkata
9130,10449,13-10-2025,765.41,Debit,Food,Credit Card,Retail,"Bora, Kadakia and Chand",Bangalore
3316,10189,13-10-2025,13910.32,Credit,Travel,Credit Card,Retail,Viswanathan-Ram,Kolkata
4377,10035,13-10-2025,13335.17,Credit,Travel,UPI,Premium,Mand-Chakrabarti,Bangalore
3303,10302,13-10-2025,4523.65,Debit,Utilities,UPI,Corporate,Kulkarni-Golla,Chennai
6906,10124,13-10-2025,1259.03,Debit,Healthcare,Debit Card,Retail,Swamy-Tandon,Bangalore
1834,10330,13-10-2025,623.65,Debit,Food,UPI,Retail,Natt LLC,Bangalore
9299,10115,13-10-2025,14179.71,Debit,Healthcare,Credit Card,Retail,Bala Inc,Pune
4609,10206,13-10-2025,19213.25,Credit,Travel,Credit Card,Retail,Kanda-Hayer,Kolkata
2844,10338,13-10-2025,3818.44,Debit,Entertainment,UPI,Retail,"Batra, Khurana and Sarin",Kolkata
2067,10406,13-10-2025,5624.55,Credit,Travel,Credit Card,Retail,Balakrishnan LLC,Chennai
1024,10104,13-10-2025,14580.34,Debit,Healthcare,Debit Card,Retail,Madan Group,Delhi
6233,10109,13-10-2025,43564,Debit,Electronics,Debit Card,Premium,Ramaswamy Group,Kolkata
5443,10037,13-10-2025,3659.67,Credit,Healthcare,UPI,Premium,Chokshi PLC,Delhi
7083,10148,13-10-2025,3671.18,Debit,Shopping,UPI,Premium,Swamy-Ganesan,Chennai
1661,10162,13-10-2025,520.42,Debit,Food,UPI,Retail,"Raghavan, Dyal and Sinha",Kolkata
1141,10402,14-10-2025,3351.32,Debit,Entertainment,Credit Card,Retail,Goyal-Joshi,Hyderabad
5080,10019,14-10-2025,1458.7,Debit,Utilities,Net Banking,Retail,Atwal-Dada,Pune
115,10086,14-10-2025,2643.59,Debit,Entertainment,UPI,Retail,"Mutti, Kalla and Bajaj",Kolkata
750,10255,14-10-2025,48508.78,Debit,Electronics,UPI,Premium,Tak-Ramanathan,Hyderabad
630,10363,14-10-2025,1851.03,Credit,Entertainment,Debit Card,Premium,Nigam Ltd,Delhi
6513,10412,14-10-2025,17219.19,Debit,Travel,Debit Card,Retail,"Sant, Borah and Kumer",Delhi
866,10397,14-10-2025,29303.1,Debit,Electronics,Debit Card,Retail,Raj-Kata,Mumbai
3524,10274,14-10-2025,5726.41,Debit,Travel,Credit Card,Premium,"Mukherjee, Lalla and Pai",Pune
3386,10394,14-10-2025,44321.73,Debit,Electronics,Debit Card,Retail,Pingle-Banerjee,Hyderabad
7536,10195,14-10-2025,10668.75,Debit,Healthcare,UPI,Retail,Sarin and Sons,Mumbai
1594,10452,14-10-2025,871.64,Debit,Utilities,UPI,Premium,Soni LLC,Delhi
9278,10385,14-10-2025,2302.4,Debit,Entertainment,UPI,Retail,"Chander, Dhingra and Bhagat",Hyderabad
6479,10045,14-10-2025,704.59,Debit,Food,UPI,Premium,"Sunder, Srivastava and Chaudhry",Kolkata
2106,10174,14-10-2025,1732.88,Debit,Utilities,UPI,Premium,"Sachar, Dhillon and Yohannan",Kolkata
8373,10294,14-10-2025,1371.6,Debit,Utilities,Debit Card,Retail,Dugar Inc,Pune
1882,10061,14-10-2025,44299.53,Credit,Travel,Debit Card,Corporate,Khosla-Ramachandran,Hyderabad
9009,10321,14-10-2025,448.69,Credit,Food,UPI,Retail,"Singh, Grover and Dugal",Bangalore
9265,10398,14-10-2025,1668.76,Credit,Food,UPI,Corporate,Nadig Group,Bangalore
8250,10203,14-10-2025,3681.1,Credit,Utilities,UPI,Premium,"Nigam, Narayan and Saha",Delhi
4550,10155,14-10-2025,659.06,Debit,Food,UPI,Retail,Brar-Rajagopal,Hyderabad
282,10453,14-10-2025,1550.58,Debit,Entertainment,Debit Card,Retail,"Shukla, Nadig and Varma",Delhi
4591,10331,14-10-2025,2427.72,Debit,Entertainment,UPI,Retail,Sha Group,Hyderabad
5608,10296,14-10-2025,44869.11,Debit,Electronics,Credit Card,Retail,Khare-Devi,Kolkata
9086,10449,14-10-2025,811.46,Debit,Entertainment,UPI,Retail,"Ray, Kulkarni and Sibal",Pune
7292,10009,14-10-2025,510.58,Debit,Utilities,UPI,Retail,Kar LLC,Mumbai
1010,10270,14-10-2025,442.6,Debit,Food,UPI,Retail,Bath-Mandal,Chennai
28,10414,14-10-2025,11256.22,Debit,Travel,Credit Card,Retail,"Sur, Narain and Jaggi",Mumbai
5627,10340,14-10-2025,1920.76,Debit,Entertainment,Credit Card,Retail,Loke-Manda,Pune
3985,10178,15-10-2025,6266.81,Debit,Shopping,UPI,Premium,Ram PLC,Hyderabad
670,10191,15-10-2025,299.57,Debit,Food,UPI,Retail,"Nair, Hari and Madan",Kolkata
8113,10452,15-10-2025,781.62,Credit,Food,Debit Card,Retail,Barman-Bedi,Bangalore
3984,10167,15-10-2025,1517.36,Debit,Shopping,UPI,Retail,"Gaba, Bhardwaj and Hegde",Kolkata
8375,10250,15-10-2025,2448.73,Debit,Entertainment,UPI,Retail,Brahmbhatt LLC,Delhi
5331,10216,15-10-2025,281.15,Debit,Food,Credit Card,Retail,Som and Sons,Hyderabad
8780,10380,15-10-2025,8122.6,Debit,Healthcare,UPI,Premium,"Rau, Thakur and Jaggi",Kolkata
1851,10261,15-10-2025,1071.95,Debit,Utilities,Credit Card,Retail,"Bumb, Batra and Madan",Delhi
5894,10260,15-10-2025,12038.84,Debit,Electronics,UPI,Retail,Chahal-Tak,Hyderabad
4318,10192,15-10-2025,7340.13,Credit,Electronics,UPI,Premium,Hora Ltd,Mumbai
1400,10155,15-10-2025,3312.45,Debit,Utilities,Debit Card,Premium,"Kari, Narayan and Lad",Mumbai
6415,10238,15-10-2025,1555.32,Debit,Entertainment,UPI,Premium,"Setty, Kulkarni and Warrior",Delhi
344,10024,15-10-2025,35086.54,Debit,Electronics,UPI,Premium,Kalita-Natt,Hyderabad
1868,10419,15-10-2025,1117.5,Debit,Utilities,UPI,Premium,"Dash, Iyengar and Dash",Pune
5010,10049,15-10-2025,6740.02,Credit,Healthcare,Credit Card,Retail,Mitter-Palan,Pune
6114,10292,15-10-2025,29517.11,Debit,Travel,UPI,Corporate,Narayan-Dhar,Chennai
5378,10317,15-10-2025,28615.9,Debit,Electronics,Net Banking,Premium,"Pathak, Chokshi and Chowdhury",Chennai
1092,10267,15-10-2025,14879.81,Debit,Healthcare,Credit Card,Premium,"Bala, Tripathi and Chauhan",Bangalore
8233,10024,15-10-2025,12055.74,Debit,Healthcare,UPI,Retail,"Vaidya, Hans and Dey",Hyderabad
7840,10143,15-10-2025,4410.95,Debit,Shopping,UPI,Retail,Contractor and Sons,Hyderabad
8537,10417,15-10-2025,4452.51,Debit,Travel,UPI,Retail,"Muni, Tata and Dugar",Delhi
7759,10248,15-10-2025,20147.09,Debit,Healthcare,Debit Card,Premium,Pandya-Dyal,Chennai
429,10025,15-10-2025,20791.18,Debit,Travel,Debit Card,Corporate,Balakrishnan PLC,Bangalore
5674,10109,15-10-2025,26648.43,Debit,Electronics,UPI,Premium,"Dixit, Jaggi and Dugar",Chennai
2059,10306,15-10-2025,2057.63,Debit,Utilities,Credit Card,Retail,Wason-Badami,Mumbai
3213,10039,15-10-2025,338.22,Debit,Food,UPI,Premium,Solanki Inc,Kolkata
6569,10182,15-10-2025,15259.27,Debit,Healthcare,UPI,Corporate,"Bhatti, Behl and Dass",Bangalore
4690,10079,15-10-2025,12227.51,Debit,Shopping,Debit Card,Corporate,Nigam PLC,Delhi
2900,10185,15-10-2025,401.44,Debit,Utilities,UPI,Retail,"Hegde, Ratti and Kala",Pune
7800,10242,15-10-2025,4320.36,Debit,Healthcare,UPI,Retail,Dhingra-Gera,Pune
6172,10162,15-10-2025,9574.7,Debit,Healthcare,UPI,Retail,"Karan, Verma and Saraf",Hyderabad
8856,10265,15-10-2025,635.73,Debit,Utilities,UPI,Retail,Datta-Uppal,Bangalore
6170,10073,15-10-2025,1239.11,Debit,Entertainment,Credit Card,Premium,Dube-Rastogi,Chennai
3385,10009,15-10-2025,424.6,Credit,Entertainment,Net Banking,Retail,Devan-Shah,Hyderabad
7922,10444,15-10-2025,5556.49,Credit,Shopping,Credit Card,Premium,Parmer LLC,Pune
8393,10226,15-10-2025,7224.84,Debit,Shopping,UPI,Premium,Jayaraman-Manne,Mumbai
8059,10345,15-10-2025,10651.66,Credit,Travel,Credit Card,Retail,Ramesh Group,Pune
3158,10429,15-10-2025,536.82,Debit,Entertainment,Credit Card,Retail,"Chacko, Guha and Bhatti",Bangalore
1120,10156,16-10-2025,974.54,Credit,Utilities,Net Banking,Premium,Sama-Raj,Hyderabad
5162,10371,16-10-2025,681.5,Debit,Shopping,Credit Card,Retail,Vaidya-Ganesan,Mumbai
7491,10383,16-10-2025,12209.59,Debit,Electronics,Credit Card,Premium,Chokshi-Sundaram,Kolkata
7716,10069,16-10-2025,47844.19,Debit,Electronics,UPI,Retail,"Maharaj, Chada and Mammen",Pune
4387,10329,16-10-2025,28914.36,Debit,Travel,Debit Card,Premium,Johal-Dass,Pune
1986,10012,16-10-2025,16970.68,Credit,Electronics,UPI,Corporate,"Ranganathan, Nagarajan and Narasimhan",Hyderabad
6816,10282,16-10-2025,9151.41,Debit,Electronics,Debit Card,Retail,Bajwa-Jain,Chennai
6638,10346,16-10-2025,9016.86,Debit,Healthcare,Debit Card,Retail,Rajagopal-Lanka,Kolkata
4203,10213,16-10-2025,187.88,Debit,Food,Credit Card,Retail,"Apte, Gade and Bala",Kolkata
1948,10269,16-10-2025,1745.3,Debit,Shopping,Debit Card,Premium,Wali LLC,Mumbai
6616,10128,16-10-2025,55858.82,Credit,Electronics,Debit Card,Premium,"Bhavsar, Dhillon and Shankar",Chennai
7149,10009,16-10-2025,1939.25,Debit,Entertainment,UPI,Retail,"Babu, Kothari and Patla",Chennai
4825,10279,16-10-2025,1770.3,Debit,Utilities,Credit Card,Retail,"Bumb, Savant and Ramesh",Kolkata
8506,10061,16-10-2025,11133.25,Debit,Healthcare,Credit Card,Retail,Bhagat Group,Pune
1248,10156,16-10-2025,420.35,Debit,Entertainment,UPI,Retail,Talwar Inc,Bangalore
2571,10196,16-10-2025,2322.96,Debit,Shopping,UPI,Retail,Aggarwal PLC,Kolkata
8508,10143,16-10-2025,13716.97,Debit,Healthcare,Net Banking,Premium,Apte-Ahuja,Mumbai
5618,10318,16-10-2025,2391.46,Debit,Shopping,UPI,Premium,Ahuja and Sons,Bangalore
4713,10391,16-10-2025,9929.47,Debit,Travel,UPI,Premium,"Datta, Gade and Parmar",Mumbai
1125,10223,16-10-2025,2724.4,Debit,Entertainment,UPI,Retail,Chhabra-Guha,Hyderabad
8615,10346,16-10-2025,5818.91,Debit,Healthcare,Debit Card,Premium,"Bobal, Pillay and Thaker",Hyderabad
6294,10048,16-10-2025,5135.95,Debit,Healthcare,Credit Card,Retail,Rao-Varkey,Pune
3235,10350,17-10-2025,13557.89,Debit,Travel,Credit Card,Premium,Bahri-Swaminathan,Delhi
1257,10260,17-10-2025,5609.45,Debit,Travel,Debit Card,Retail,Mane-Cherian,Kolkata
6925,10088,17-10-2025,2577.54,Debit,Entertainment,Debit Card,Retail,Saxena-Batra,Pune
7179,10445,17-10-2025,8684.27,Credit,Travel,Debit Card,Premium,Srinivasan-Tella,Delhi
7266,10212,17-10-2025,1284.93,Credit,Shopping,Credit Card,Premium,Aurora-Parsa,Kolkata
7726,10318,17-10-2025,2525.95,Debit,Healthcare,Debit Card,Retail,Khosla Ltd,Chennai
4911,10297,17-10-2025,5358.86,Debit,Entertainment,UPI,Premium,"Sawhney, Nagarajan and Acharya",Kolkata
6262,10376,17-10-2025,2599.15,Debit,Utilities,Credit Card,Retail,Lal Inc,Delhi
820,10187,17-10-2025,5360.36,Debit,Healthcare,UPI,Retail,"Ben, Barad and Bail",Delhi
6324,10023,17-10-2025,2444.8,Debit,Entertainment,Credit Card,Premium,"Nayak, Sehgal and Gera",Hyderabad
1604,10442,17-10-2025,2097.48,Debit,Shopping,Debit Card,Retail,Bhavsar Inc,Hyderabad
9029,10285,17-10-2025,49858.55,Debit,Electronics,Credit Card,Retail,Bhavsar-Sanghvi,Pune
2977,10283,17-10-2025,42432.87,Credit,Electronics,UPI,Retail,Khanna-Varma,Pune
6948,10182,17-10-2025,13747.53,Debit,Electronics,Credit Card,Retail,Ganesan-Balakrishnan,Mumbai
1814,10102,17-10-2025,114.66,Credit,Food,UPI,Retail,Sule-Basak,Pune
3709,10408,17-10-2025,1060.36,Debit,Utilities,Credit Card,Retail,"Bhardwaj, Chhabra and Kata",Bangalore
6803,10385,17-10-2025,1111.74,Debit,Entertainment,Debit Card,Retail,Hayre-Loyal,Chennai
9218,10376,17-10-2025,737.56,Debit,Food,Debit Card,Retail,"Dugar, Gill and Grover",Bangalore
5705,10337,17-10-2025,740.7,Debit,Food,Credit Card,Retail,Ramakrishnan-Pandya,Pune
3370,10296,17-10-2025,35648.13,Debit,Electronics,Credit Card,Retail,"Sengupta, Mukhopadhyay and Bains",Pune
5951,10375,17-10-2025,3938.73,Debit,Healthcare,UPI,Premium,Mangal-Pall,Pune
8884,10449,17-10-2025,5134.95,Debit,Healthcare,UPI,Retail,Sridhar LLC,Chennai
5231,10063,17-10-2025,34242.74,Debit,Electronics,Credit Card,Retail,"Subramanian, Srivastava and Nazareth",Bangalore
3365,10319,17-10-2025,70704.33,Debit,Electronics,Credit Card,Premium,Purohit-Bhalla,Pune
7119,10072,17-10-2025,14466.31,Credit,Travel,Credit Card,Retail,Jha Inc,Pune
9071,10151,17-10-2025,3580.38,Debit,Entertainment,Debit Card,Retail,"Dasgupta, Chada and Sood",Chennai
8788,10265,18-10-2025,3795.07,Debit,Shopping,Credit Card,Retail,Pau Inc,Hyderabad
3642,10131,18-10-2025,6881.93,Debit,Shopping,UPI,Premium,"Dutta, Pradhan and Dhillon",Hyderabad
627,10434,18-10-2025,3017.07,Credit,Entertainment,UPI,Premium,Gara-Palla,Chennai
2192,10424,18-10-2025,34135.82,Credit,Healthcare,UPI,Corporate,Suri PLC,Pune
6686,10104,18-10-2025,733.81,Debit,Healthcare,Credit Card,Retail,"Wason, Anne and Guha",Bangalore
7903,10379,18-10-2025,23472.94,Debit,Electronics,Credit Card,Premium,Sathe-Munshi,Mumbai
3442,10023,18-10-2025,2587.09,Debit,Utilities,UPI,Premium,"Atwal, Mahajan and Brar",Bangalore
3085,10014,18-10-2025,35953.56,Debit,Electronics,UPI,Retail,Modi and Sons,Bangalore
9128,10207,18-10-2025,31250.89,Debit,Electronics,Credit Card,Retail,Chakrabarti-Basak,Pune
1146,10414,18-10-2025,4453.83,Debit,Shopping,Credit Card,Retail,Pai and Sons,Kolkata
9045,10111,18-10-2025,10210.29,Credit,Travel,UPI,Retail,"Mander, Palla and Sarin",Delhi
3622,10336,18-10-2025,20045.55,Debit,Electronics,Credit Card,Premium,"Parsa, Sawhney and Mannan",Hyderabad
5383,10043,18-10-2025,22889.87,Debit,Electronics,Credit Card,Premium,Apte LLC,Delhi
4259,10442,18-10-2025,348.31,Debit,Food,UPI,Retail,Chopra Ltd,Kolkata
7080,10157,18-10-2025,28013.21,Debit,Healthcare,Credit Card,Corporate,"Mandal, Memon and Rattan",Delhi
6743,10416,18-10-2025,8767.71,Debit,Healthcare,Credit Card,Retail,Deep-Lall,Mumbai
4781,10450,18-10-2025,726.16,Credit,Utilities,Debit Card,Premium,"Jha, Venkataraman and Badami",Pune
107,10319,18-10-2025,1818.42,Debit,Entertainment,Credit Card,Retail,"D’Alia, Dey and Anand",Mumbai
2536,10152,18-10-2025,6380.48,Credit,Utilities,Debit Card,Corporate,"Minhas, Bawa and Barad",Pune
4492,10407,18-10-2025,14509.16,Debit,Travel,Credit Card,Retail,Nagi-Samra,Mumbai
1326,10091,18-10-2025,2319.77,Debit,Entertainment,Debit Card,Premium,"Dora, Sarna and Som",Delhi
5323,10368,18-10-2025,383.48,Debit,Food,UPI,Retail,Brar-Taneja,Pune
6268,10273,18-10-2025,5629.17,Debit,Travel,Debit Card,Premium,Dixit LLC,Hyderabad
5481,10383,18-10-2025,3303.02,Debit,Entertainment,Debit Card,Retail,"Mannan, Dugal and Magar",Mumbai
6578,10436,18-10-2025,1030.85,Debit,Utilities,Debit Card,Retail,"Pau, Choudhry and Chakrabarti",Hyderabad
3265,10278,18-10-2025,6101.12,Debit,Shopping,UPI,Premium,Sem-Dhawan,Pune
1174,10002,19-10-2025,1891.91,Debit,Entertainment,Credit Card,Premium,Prakash-Raju,Pune
5319,10145,19-10-2025,199.97,Debit,Food,Net Banking,Retail,"Choudhury, Rastogi and Dave",Pune
5295,10067,19-10-2025,15940.74,Credit,Travel,Debit Card,Retail,"Chakrabarti, Bhardwaj and Babu",Hyderabad
5882,10377,19-10-2025,13282.45,Debit,Travel,Credit Card,Retail,"Sami, Dasgupta and Bora",Mumbai
1729,10359,19-10-2025,669.78,Credit,Food,UPI,Retail,Mohanty PLC,Bangalore
4694,10119,19-10-2025,68663.9,Debit,Electronics,Credit Card,Corporate,Raj-Chandran,Bangalore
3982,10254,19-10-2025,4125.42,Debit,Shopping,Credit Card,Retail,Basu-Suri,Chennai
1388,10220,19-10-2025,784.23,Debit,Entertainment,UPI,Retail,"Hari, Soman and Soman",Hyderabad
2369,10155,19-10-2025,1226.55,Debit,Utilities,Credit Card,Retail,Merchant-Kade,Chennai
407,10040,19-10-2025,1740.05,Debit,Entertainment,Debit Card,Retail,Saha Ltd,Delhi
6937,10441,19-10-2025,7710.67,Credit,Travel,Credit Card,Retail,"Kara, Behl and Walla",Hyderabad
3413,10302,19-10-2025,2403.67,Debit,Travel,Credit Card,Retail,"Lal, Tara and Comar",Pune
6625,10313,19-10-2025,10456.56,Debit,Shopping,Credit Card,Corporate,Kashyap LLC,Delhi
1713,10193,19-10-2025,3188.82,Credit,Entertainment,UPI,Retail,Bhatnagar-Swaminathan,Pune
333,10189,19-10-2025,508.29,Debit,Utilities,Credit Card,Premium,Gupta LLC,Mumbai
6748,10439,19-10-2025,574.08,Credit,Entertainment,UPI,Retail,Soman-Chandran,Hyderabad
8850,10355,19-10-2025,1150.77,Debit,Healthcare,UPI,Retail,Kapur-Parikh,Delhi
7977,10070,19-10-2025,46321.15,Debit,Electronics,UPI,Retail,D’Alia-Prabhu,Hyderabad
8207,10395,19-10-2025,1925.06,Debit,Entertainment,UPI,Corporate,Narain Inc,Chennai
5504,10436,19-10-2025,65310.2,Debit,Electronics,Credit Card,Corporate,"Naik, Pant and Narang",Chennai
3631,10114,19-10-2025,38262.49,Debit,Electronics,Debit Card,Retail,Som-Rajagopalan,Hyderabad
7625,10430,19-10-2025,27131.42,Credit,Electronics,Credit Card,Retail,Sekhon Inc,Delhi
8861,10040,19-10-2025,26769.89,Debit,Electronics,UPI,Retail,Bir-Kala,Bangalore
5398,10012,19-10-2025,15363.31,Debit,Travel,Net Banking,Premium,Shanker Inc,Hyderabad
2424,10332,19-10-2025,3845.03,Debit,Shopping,Credit Card,Premium,Peri-Talwar,Pune
3447,10128,19-10-2025,40807.46,Debit,Electronics,UPI,Retail,"Bera, Randhawa and Shroff",Pune
8518,10061,19-10-2025,27929.09,Debit,Travel,Debit Card,Premium,Borah LLC,Kolkata
2153,10404,19-10-2025,3704.06,Debit,Shopping,UPI,Retail,Keer-Srinivas,Kolkata
443,10443,20-10-2025,3276.33,Debit,Shopping,Credit Card,Premium,"Sandhu, Mishra and Balakrishnan",Hyderabad
1123,10421,20-10-2025,17518.3,Debit,Travel,UPI,Retail,Bhardwaj Inc,Pune
5220,10315,20-10-2025,1347.64,Debit,Healthcare,UPI,Retail,Acharya-Venkatesh,Kolkata
1456,10432,20-10-2025,70131.88,Debit,Electronics,UPI,Premium,"Kadakia, Shukla and Narayanan",Chennai
8129,10298,20-10-2025,6604.64,Credit,Shopping,UPI,Premium,Kata LLC,Bangalore
3565,10268,20-10-2025,1996.2,Credit,Entertainment,UPI,Retail,Chada-Dara,Bangalore
108,10043,20-10-2025,38510.9,Credit,Electronics,UPI,Retail,"Singhal, Rajagopal and Bora",Bangalore
7940,10286,20-10-2025,2639.12,Credit,Shopping,Credit Card,Retail,Biswas-Sule,Kolkata
8028,10455,20-10-2025,15243.46,Debit,Travel,UPI,Corporate,Mohanty-Uppal,Chennai
7432,10227,20-10-2025,6426.15,Debit,Shopping,UPI,Corporate,Yohannan Ltd,Bangalore
4933,10338,20-10-2025,3857.74,Debit,Entertainment,UPI,Retail,Karpe-Mammen,Hyderabad
3535,10121,20-10-2025,1546.28,Debit,Shopping,Net Banking,Retail,Deshmukh-More,Chennai
8139,10213,20-10-2025,3441.34,Credit,Entertainment,Credit Card,Premium,Peri and Sons,Bangalore
4859,10372,20-10-2025,13805.89,Debit,Healthcare,Debit Card,Retail,Dhillon Inc,Delhi
4315,10049,20-10-2025,19476.92,Debit,Travel,UPI,Retail,Grover-Savant,Chennai
2735,10214,20-10-2025,2845.36,Debit,Utilities,UPI,Retail,"Dua, Rajan and Naidu",Chennai
